"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 06, 2018","3,448.49","3,449.50","3,453.91","3,430.31","34.56M","0.22%"
"Jul 05, 2018","3,440.92","3,411.24","3,459.91","3,411.24","41.15M","0.85%"
"Jul 04, 2018","3,412.03","3,402.02","3,417.69","3,400.45","26.70M","0.17%"
"Jul 03, 2018","3,406.34","3,382.68","3,420.38","3,379.01","36.55M","1.01%"
"Jul 02, 2018","3,372.21","3,375.56","3,386.07","3,345.09","36.34M","-0.69%"
"Jun 29, 2018","3,395.60","3,389.44","3,420.97","3,389.44","44.19M","0.89%"
"Jun 28, 2018","3,365.52","3,383.43","3,403.36","3,347.94","39.15M","-0.93%"
"Jun 27, 2018","3,397.13","3,368.12","3,424.60","3,340.85","48.50M","0.84%"
"Jun 26, 2018","3,368.72","3,379.14","3,387.09","3,363.33","33.46M","-0.01%"
"Jun 25, 2018","3,369.21","3,422.60","3,425.40","3,369.21","33.40M","-2.10%"
"Jun 22, 2018","3,441.60","3,407.29","3,441.60","3,407.29","32.63M","1.12%"
"Jun 21, 2018","3,403.51","3,442.69","3,456.61","3,395.27","40.38M","-1.05%"
"Jun 20, 2018","3,439.60","3,443.51","3,461.65","3,437.24","40.26M","0.13%"
"Jun 19, 2018","3,435.30","3,459.54","3,459.54","3,410.41","39.79M","-0.90%"
"Jun 18, 2018","3,466.65","3,500.25","3,500.90","3,451.90","35.99M","-1.09%"
"Jun 15, 2018","3,505.02","3,528.71","3,540.64","3,505.02","86.12M","-0.63%"
"Jun 14, 2018","3,527.11","3,466.43","3,534.31","3,457.12","54.64M","1.37%"
"Jun 13, 2018","3,479.56","3,475.29","3,488.13","3,464.26","42.69M","0.11%"
"Jun 12, 2018","3,475.58","3,490.76","3,497.03","3,472.64","40.64M","-0.13%"
"Jun 11, 2018","3,480.22","3,451.50","3,483.70","3,451.50","54.67M","0.95%"
"Jun 08, 2018","3,447.30","3,452.35","3,454.12","3,422.03","44.13M","-0.36%"
"Jun 07, 2018","3,459.77","3,468.52","3,489.96","3,449.69","41.78M","-0.03%"
